acq_date,apco_rev_post,apco_rev_repro,auco_rev_veg,awco_rev,awpr_repro,blco_rev_veg,blpub_veg,blsco_rev_veg,box_code,cco_rev_veg,cnthph,cntnull,cntrep,cntveg,country_origin,cropyear,cuan_repro,cudi_code_repro,cudi_repro,cult_code_repro,cult_repro,cuno_code_repro,cuno_repro,cust_repro,date_head_1stflow,date_head_80,date_seed,date_update,dna_gid,endo,fla_repro,grlt,grwd,grwt100,gs_accno,hdg_80head,inco_rev_repro,iris_unique_id,la,ligco_rev_veg,liglt,ligsh,llt,llt_code,lpco_rev_post,lppub,lsen,lwd,mls_proc,noco_rev,ori_country,pa_repro,pex_repro,plt_code_post,plt_post,pop_code,psh,pth,pty,scco_rev,sdht,sdht_code,second_br_repro,slco_rev,sllt_code,sound_reid,sound_var,source_accno,species_coll,species_reid,spkf,spp_code,ss_country,ss_station,status_acc,subpopulation,subpopulation_v2,variety_gid,variety_type,wcnthph,wcntnull,wcntrep,wcntveg
2012-05-01 00:00:00,20,10,61,80,9,60,3,60,AC42,60,12,36,18,6,Indonesia,2008WS,3,2,5,5,120,2,12,9,2008-11-03 00:00:00,2008-11-07 00:00:00,2008-06-25 00:00:00,2014-07-11 16:54:25.681866,3304537,1,5,10.3,2.8,2.8,131941,103,60,IRIS 313-9314,5,11,22,3,67,4,20,4,1,1.6,Y,60,IDN,4,7,3,30,A,1,9,1,10,32,2,1,20,3,O.SDB,KRMDC::RGC17822-2,27138,O. sativa,O. sativa,3,S,PHL,288,AV,ind3,indx,4055182,Indica,8,18,7,3
2010-11-01 00:00:00,20,80,61,80,9,63,3,60,AC62,61,14,42,20,8,Indonesia,2008WS,5,2,6,5,123,2,15,3,2008-11-03 00:00:00,2008-11-07 00:00:00,2008-06-25 00:00:00,2014-07-11 16:54:25.681866,3304550,2,7,9.7,3.1,3.4,126068,116,80,IRIS 313-9301,2,11,17,2,60,3,20,5,3,1.9,Y,60,IDN,2,1,3,26,A,1,1,5,10,36,2,1,20,3,O.SDB,KDMDMG::RGC54201-1,54201,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,3059303,Tropical japonica,9,21,9,3
2011-05-01 00:00:00,20,10,61,80,9,60,3,60,BC43,60,12,36,18,6,Indonesia,2008WS,3,2,5,6,135,2,14,7,2008-11-03 00:00:00,2008-11-07 00:00:00,2008-06-25 00:00:00,2014-07-11 16:54:25.681866,3363736,1,5,9.9,2.8,2.3,127504,115,80,IRIS 313-10936,2,11,18,2,69,4,20,5,1,1.6,Y,60,IDN,2,1,4,34,A,1,5,5,10,17,1,1,20,3,O.SDB,KDMGMDL::RGC24568-1,24568,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,4056275,Japonica,8,18,7,3
2011-05-01 00:00:00,20,20,61,20,1,60,3,60,AH80,61,14,42,20,8,Indonesia,2008WS,4,2,5,5,126,2,17,3,2008-11-03 00:00:00,2008-11-07 00:00:00,2008-06-25 00:00:00,2014-07-11 16:54:25.681866,3305020,1,5,8,2.9,2.2,127504,124,41,IRIS 313-8831,1,11,23,2,71,4,53,4,3,2,Y,60,IDN,2,3,3,24,A,1,5,5,10,37,2,1,20,3,O.SDB,KDMGMDL::RGC24568-1,48730,O. sativa,O. sativa,3,S,PHL,288,AV,ind3,ind3,4056275,Indica,9,21,9,3
2011-05-01 00:00:00,20,80,61,80,5,63,3,84,BA73,60,12,36,18,6,Indonesia,2008WS,7,2,5,7,151,2,12,1,2008-11-03 00:00:00,2008-11-07 00:00:00,2008-06-25 00:00:00,2014-07-11 16:54:25.681866,3363892,2,5,8.6,3.2,2.6,127505,115,60,IRIS 313-10780,1,11,20,2,72,4,53,4,1,2.3,Y,60,IDN,2,1,4,35,A,1,1,1,10,30,2,1,20,3,O.SDB,KDMLR::RGC17897-1,17897,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,4056348,Japonica,8,18,7,3
2011-05-01 00:00:00,20,80,61,80,9,60,3,60,BF11,60,14,42,20,8,Indonesia,2008WS,3,2,5,5,113,2,13,5,2008-11-03 00:00:00,2008-11-07 00:00:00,2008-06-25 00:00:00,2014-07-11 16:54:25.681866,3363489,2,7,9.6,3.4,3.2,132311,116,60,IRIS 313-11183,3,11,16,2,62,4,42,3,3,1.5,Y,60,IDN,2,1,3,28,A,1,1,5,10,61,3,1,20,3,O.SDB,KDMLR::RGC17897-1,35745,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,4056348,Tropical japonica,9,21,9,3
2009-11-01 00:00:00,20,80,61,80,9,60,3,60,AB56,61,14,42,20,8,Indonesia,2008WS,3,2,6,5,116,2,11,1,2008-11-03 00:00:00,2008-11-07 00:00:00,2008-06-25 00:00:00,2014-07-11 16:54:25.681866,3303699,2,7,9.8,3,2.8,125798,98,60,IRIS 313-10152,4,11,11,2,66,4,42,4,3,2.1,Y,60,IDN,2,5,3,30,A,1,9,5,10,23,1,1,20,1,O.SDB,KDMM::RGC48733-1,48733,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,3058337,Japonica,9,21,9,3
2011-05-01 00:00:00,20,10,61,20,1,60,3,60,BA74,60,12,36,18,6,Indonesia,2008WS,3,2,5,7,170,2,11,1,2008-11-03 00:00:00,2008-11-07 00:00:00,2008-06-25 00:00:00,2014-07-11 16:54:25.681866,3363891,2,5,9.8,3.4,2.8,127506,106,80,IRIS 313-10781,4,11,20,2,56,3,54,4,1,2.3,Y,60,IDN,2,1,3,30,A,1,5,1,10,34,2,1,20,3,O.SDB,KDMLMDMG::RGC17916-1,17916,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,4056347,Japonica,8,18,7,3
2012-05-01 00:00:00,20,10,61,20,1,60,3,60,BB41,60,12,36,18,6,Indonesia,2008WS,3,2,5,5,126,2,12,7,2008-11-03 00:00:00,2008-11-07 00:00:00,2008-06-25 00:00:00,2014-07-11 16:54:25.681866,3363831,2,7,9.5,3.6,2.8,128077,103,60,IRIS 313-10841,4,11,24,2,71,4,42,4,1,2.2,Y,60,IDN,2,1,4,35,A,1,1,5,10,46,2,1,20,3,O.SDB,KDMMGC::RGC19961-2,19961,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,4055163,Japonica,8,18,7,3
2012-05-01 00:00:00,20,10,61,20,1,60,3,60,BA75,60,12,36,18,6,Indonesia,2008WS,3,2,5,7,160,1,9,7,2008-11-03 00:00:00,2008-11-07 00:00:00,2008-06-25 00:00:00,2014-07-11 16:54:25.681866,3363890,1,5,9.7,3.1,2.9,128078,106,60,IRIS 313-10782,4,11,22,2,79,4,20,4,1,1.6,Y,60,IDN,2,1,4,33,A,1,5,1,10,35,2,1,20,3,O.SDB,KDMRS::RGC17925-2,17925,O. sativa,O. sativa,3,S,PHL,288,AV,ind3,ind3,4055181,Indica,8,18,7,3
2011-05-01 00:00:00,20,80,61,20,1,63,3,60,BA76,60,12,36,18,6,Indonesia,2008WS,3,2,5,7,160,2,16,7,2008-11-03 00:00:00,2008-11-07 00:00:00,2008-06-25 00:00:00,2014-07-11 16:54:25.681866,3363889,1,5,8.9,3.3,2.7,127507,115,60,IRIS 313-10783,4,11,17,2,50,3,42,4,1,1.7,Y,60,IDN,2,1,3,29,A,1,5,1,10,29,1,1,20,3,O.SDB,KDMSG::RGC17929-1,17929,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,4056346,Japonica,8,18,7,3
2011-05-01 00:00:00,20,80,80,80,5,63,3,84,BA33,80,12,36,18,6,Indonesia,2008WS,3,2,5,6,137,1,9,7,2008-11-03 00:00:00,2008-11-07 00:00:00,2008-06-25 00:00:00,2014-07-11 16:54:25.681866,3363932,2,3,9.8,3.3,3.4,127508,115,80,IRIS 313-10740,4,11,16,2,65,4,20,4,1,2.2,Y,60,IDN,2,1,4,34,A,1,1,1,10,37,2,1,20,3,O.SDB,KDMFRM::RGC16467-1,16467,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,4056367,Japonica,8,18,7,3
2011-05-01 00:00:00,20,80,80,80,5,63,3,84,BA34,80,12,36,18,6,Indonesia,2008WS,3,2,5,6,137,1,9,1,2008-11-03 00:00:00,2008-11-07 00:00:00,2008-06-25 00:00:00,2014-07-11 16:54:25.681866,3363931,1,5,9.5,3.3,3.2,127509,115,80,IRIS 313-10741,4,11,16,2,64,4,20,4,1,2.2,Y,60,IDN,2,1,3,30,A,1,1,1,10,35,2,1,20,3,O.SDB,KDMFLRM::RGC16468-1,16468,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,4056366,Japonica,8,18,7,3
2011-05-01 00:00:00,80,20,61,80,5,63,3,60,BD12,61,15,44,21,8,Indonesia,1992WS,5,2,5,6,137,2,9,3,1992-11-03 00:00:00,1992-11-07 00:00:00,1992-07-15 00:00:00,2014-07-11 16:54:25.681866,3363674,1,3,8,2.7,2,127509,115,41,IRIS 313-10998,3,11,16,2,64,3,20,4,9,2.2,Y,60,IDN,2,3,4,30,A,1,9,5,10,35,2,1,20,3,O.SDB,KDMFLRM::RGC16468-1,27154,O. sativa,O. sativa,3,S,PHL,288,AV,ind3,indx,4056366,Indica,9,21,9,3
2012-05-01 00:00:00,80,10,61,40,5,60,3,60,BA77,60,12,36,18,6,Indonesia,1992WS,3,2,5,7,169,2,12,7,1992-11-03 00:00:00,1992-11-07 00:00:00,1992-07-15 00:00:00,2014-07-11 16:54:25.681866,3363888,1,5,9.6,3.2,2.9,128079,106,60,IRIS 313-10784,3,11,15,2,60,3,20,4,1,2,Y,60,IDN,2,1,4,31,A,1,1,1,10,34,2,1,20,3,O.SDB,KDMSF::RGC17954-2,17954,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,4055180,Japonica,8,18,7,3
2009-11-01 00:00:00,80,10,61,40,5,63,3,60,AF26,60,12,36,18,6,Indonesia,1992WS,3,2,5,5,128,2,20,9,1992-11-03 00:00:00,1992-11-07 00:00:00,1992-07-15 00:00:00,2014-07-11 16:54:25.681866,3304261,1,5,8.4,2.8,2,125799,100,60,IRIS 313-9590,3,11,20,2,70,4,42,4,1,1.5,Y,60,IDN,2,1,3,25,A,1,9,1,10,36,2,1,20,3,O.SDB,KDMSRMG::RGC14615-1,14615,O. sativa,O. sativa,3,S,PHL,288,AV,ind3,ind3,3059040,Indica,8,18,7,3
2011-05-01 00:00:00,80,80,61,40,5,63,3,60,BA78,60,12,36,18,6,Indonesia,1992WS,7,2,5,6,149,2,14,1,1992-11-03 00:00:00,1992-11-07 00:00:00,1992-07-15 00:00:00,2014-07-11 16:54:25.681866,3363887,1,3,9.9,3.6,3.6,127510,99,60,IRIS 313-10785,3,11,20,2,64,4,20,4,1,2.1,Y,60,IDN,2,1,4,32,A,1,1,1,10,35,2,1,20,3,O.SDB,KDMSL::RGC17963-1,17963,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,4056345,Japonica,8,18,7,3
2011-05-01 00:00:00,80,80,61,40,5,63,3,60,BA79,60,12,36,18,6,Indonesia,1992WS,3,1,4,7,162,2,16,1,1992-11-03 00:00:00,1992-11-07 00:00:00,1992-07-15 00:00:00,2014-07-11 16:54:25.681866,3363886,1,5,9.4,3.3,3,127510,115,60,IRIS 313-10786,3,11,18,2,64,4,20,4,1,2,Y,60,IDN,2,1,4,33,A,1,1,1,10,33,2,1,20,3,O.SDB,KDMSL::RGC17963-1,17980,O. sativa,O. sativa,3,S,PHL,288,AV,ind3,ind3,4056345,Indica,8,18,7,3
2011-05-01 00:00:00,80,80,61,40,5,63,3,60,BC59,60,12,36,18,6,Indonesia,1992WS,3,2,5,7,173,2,14,9,1992-11-03 00:00:00,1992-11-07 00:00:00,1992-07-15 00:00:00,2014-07-11 16:54:25.681866,3363720,1,7,7.9,2.9,1.9,132003,108,60,IRIS 313-10952,3,11,18,2,69,4,20,4,1,2.2,Y,60,IDN,2,1,3,26,A,1,5,5,10,19,1,1,80,3,O.SDB,KDMSL::RGC17963-1,25442,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,4056345,Tropical japonica,8,18,7,3
2011-05-01 00:00:00,20,52,61,40,5,63,3,60,AS19,61,15,44,21,8,Indonesia,1991WS,7,2,6,4,100,2,16,5,1991-10-02 00:00:00,1991-10-05 00:00:00,1991-06-26 00:00:00,2014-07-11 16:54:25.681866,3362771,1,3,8.4,3.2,2.5,128351,102,41,IRIS 313-11903,1,11,17,2,83,5,20,4,5,1.5,Y,60,IDN,2,3,3,23,A,1,9,7,10,27,1,1,20,3,O.SDB,KMFD::RGC73716-1,73716,O. sativa,O. sativa,5,S,PHL,288,AV,trop,trop1,4055653,Tropical japonica,9,22,10,3
2011-05-01 00:00:00,20,20,61,40,5,60,3,60,AT67,61,15,44,21,8,Indonesia,1996WS,3,2,6,6,100,2,16,3,1996-10-29 00:00:00,1996-11-02 00:00:00,1996-06-05 00:00:00,2014-07-11 16:54:25.681866,3362628,1,3,7.8,2.4,2,132282,150,41,IRIS 313-12046,5,11,17,2,83,4,20,4,5,1.5,Y,60,IDN,2,1,3,23,A,1,5,5,10,27,2,1,20,1,O.SDB,KMFD::RGC73716-1,81477,O. sativa,O. sativa,3,S,PHL,288,AV,ind3,ind3,4055653,Indica,9,21,9,3
2011-05-01 00:00:00,20,80,61,40,5,63,3,60,BA80,60,12,35,17,6,Indonesia,1996WS,3,1,4,4,101,2,15,7,1996-10-29 00:00:00,1996-11-02 00:00:00,1996-06-05 00:00:00,2014-07-11 16:54:25.681866,3363885,1,3,8.8,2.7,1.8,132282,120,60,IRIS 313-10787,5,11,22,2,57,3,53,4,1,1.9,Y,60,IDN,2,1,3,25,A,1,5,5,10,29,1,1,20,3,O.SDB,KMFD::RGC73716-1,18053,O. sativa,O. sativa,3,S,PHL,288,AV,ind3,ind3,4055653,Intermediate type,8,18,7,3
2011-05-01 00:00:00,20,10,61,20,1,60,3,60,BD13,60,12,36,18,6,Indonesia,1996WS,3,2,5,5,123,1,9,7,1996-10-29 00:00:00,1996-11-02 00:00:00,1996-06-05 00:00:00,2014-07-11 16:54:25.681866,3363673,1,5,9.5,3,2.8,127550,68,60,IRIS 313-10999,5,11,13,2,54,3,42,4,1,1.5,Y,60,IDN,2,1,4,31,A,1,5,5,10,23,1,1,20,5,O.SDB,LMD::RGC27164-1,27164,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,4056243,Tropical japonica,8,18,7,3
2011-05-01 00:00:00,20,20,62,61,1,60,3,60,AZ77,61,12,36,18,6,Indonesia,2010WS,3,2,8.1,5,139,1,20,7,2010-09-27 00:00:00,2010-09-30 00:00:00,2010-06-17 00:00:00,2014-07-15 15:34:44.513283,3363982,1,3,8.7,2.7,2.3,132350,103,60,IRIS 313-10690,5,11,15,3,58.8,3,20,4,7,1.7,Y,60,IDN,3,9,4,19.9,A,1,3,3,10,42,1,1,20,3,O.SDB,LMD::RGC27164-1,13571,O. sativa,O. sativa,4,S,PHL,288,AV,ind3,ind3,4056243,Indica,8,18,7,3
2009-11-01 00:00:00,20,70,61,70,5,63,3,60,AJ93,60,12,36,18,6,Indonesia,2010WS,3,1,4,6,148,2,14,1,2010-09-27 00:00:00,2010-09-30 00:00:00,2010-06-17 00:00:00,2014-07-15 15:34:44.513283,3304722,1,7,9.1,3,3.1,125820,88,60,IRIS 313-9129,5,11,17,3,55,3,82,4,1,1.9,Y,60,IDN,3,1,3,30,A,1,1,1,10,19,1,1,40,5,O.SDB,LMDB::RGC25214-1,25214,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,3059447,Tropical japonica,8,18,7,3
2009-11-01 00:00:00,20,20,61,70,5,60,3,60,AT68,61,15,44,21,8,Indonesia,1996WS,3,2,4,7,148,2,14,3,1996-10-29 00:00:00,1996-11-02 00:00:00,1996-06-05 00:00:00,2014-07-15 15:34:44.513283,3362627,1,3,7.1,2.7,1.5,132008,150,60,IRIS 313-12047,5,11,17,2,55,4,20,4,5,1.9,Y,60,IDN,2,3,3,30,A,1,5,5,10,19,2,1,20,3,O.SDB,LMDB::RGC25214-1,81486,O. sativa,O. sativa,5,S,PHL,288,AV,ind3,ind3,3059447,Indica,9,21,9,3
2009-11-01 00:00:00,20,10,61,20,5,63,3,60,BA81,60,12,36,18,6,Indonesia,1996WS,3,1,4,7,165,2,12,1,1996-10-29 00:00:00,1996-11-02 00:00:00,1996-06-05 00:00:00,2014-07-15 15:34:44.513283,3363884,1,5,8.5,3.2,2.7,132008,106,60,IRIS 313-10788,5,11,18,2,56,3,20,4,1,1.8,Y,60,IDN,2,1,4,34,A,1,1,1,10,36,2,1,20,3,O.SDB,LMDB::RGC25214-1,18116,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,3059447,Japonica,8,18,7,3
2009-11-01 00:00:00,20,10,61,20,1,63,3,84,BA82,60,12,36,18,6,Indonesia,1996WS,7,1,4,7,175,2,12,7,1996-10-29 00:00:00,1996-11-02 00:00:00,1996-06-05 00:00:00,2014-07-15 15:34:44.513283,3363883,1,7,9.6,3.1,3.4,132009,106,80,IRIS 313-10789,5,11,17,2,64,4,20,4,1,1.9,Y,60,IDN,2,1,4,33,A,1,5,1,10,37,2,1,20,3,O.SDB,LMDB::RGC25214-1,18119,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,3059447,Japonica,8,18,7,3
2011-05-01 00:00:00,20,20,61,20,1,60,3,60,AT69,61,15,44,21,8,Indonesia,1996WS,3,2,4,7,175,2,12,3,1996-10-29 00:00:00,1996-11-02 00:00:00,1996-06-05 00:00:00,2014-07-15 15:34:44.513283,3362626,1,3,7.1,2.4,1.5,127564,150,41,IRIS 313-12048,5,11,17,2,64,4,53,4,5,1.9,Y,60,IDN,2,1,3,33,A,1,9,5,10,37,2,1,20,1,O.SDB,LM::RGC81487-1,81487,O. sativa,O. sativa,3,S,PHL,288,AV,ind3,ind3,4055520,Indica,9,21,9,3
2011-05-01 00:00:00,20,10,61,20,1,60,3,60,BA83,60,12,36,18,6,Indonesia,1996WS,7,2,5,6,133,2,12,1,1996-10-29 00:00:00,1996-11-02 00:00:00,1996-06-05 00:00:00,2014-07-15 15:34:44.513283,3363882,1,5,9.5,3.3,2.8,127564,120,60,IRIS 313-10790,5,11,23,2,69,4,20,4,1,1.9,Y,60,IDN,2,1,4,31,A,1,1,1,10,40,2,1,20,3,O.SDB,LM::RGC81487-1,18131,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,4055520,Japonica,8,18,7,3
2012-05-01 00:00:00,20,80,80,80,1,63,3,60,BB42,80,12,36,18,6,Indonesia,1996WS,3,2,5,4,106,2,14,7,1996-10-29 00:00:00,1996-11-02 00:00:00,1996-06-05 00:00:00,2014-07-15 15:34:44.513283,3363830,1,7,7.2,2.9,2.1,128099,108,60,IRIS 313-10842,5,11,25,2,56,3,54,4,1,2,Y,60,IDN,2,1,3,25,A,1,5,5,10,20,1,1,20,3,O.SDB,LBCLMG::RGC20000-2,20000,O. sativa,O. sativa,3,S,PHL,288,AV,ind3,ind3,4055162,Indica,8,18,7,3
2011-05-01 00:00:00,20,10,61,80,1,60,3,60,BD14,60,12,36,18,6,Indonesia,1996WS,3,2,5,6,133,2,11,9,1996-10-29 00:00:00,1996-11-02 00:00:00,1996-06-05 00:00:00,2014-07-15 15:34:44.513283,3363672,1,5,8,3.2,2.4,127591,103,60,IRIS 313-11000,5,11,25,2,61,4,20,4,1,1.7,Y,60,IDN,2,1,3,28,A,1,5,1,10,32,2,1,20,3,O.SDB,MRL::RGC27170-1,27170,O. sativa,O. sativa,3,S,PHL,288,AV,ind3,ind3,4056242,Indica,8,18,7,3
2011-05-01 00:00:00,20,10,61,80,1,63,3,60,BA35,60,12,36,18,6,Indonesia,1996WS,3,2,5,6,143,2,12,9,1996-10-29 00:00:00,1996-11-02 00:00:00,1996-06-05 00:00:00,2014-07-15 15:34:44.513283,3363930,1,5,8.5,2.9,2.4,127600,115,60,IRIS 313-10742,5,11,18,2,76,4,54,4,1,2,Y,60,IDN,2,1,3,27,A,1,5,1,10,35,2,1,20,3,O.SDB,MMS::RGC16503-1,16503,O. sativa,O. sativa,3,S,PHL,288,AV,ind3,ind3,4056365,Indica,8,18,7,3
2011-05-01 00:00:00,20,80,61,80,5,63,3,60,BC53,60,12,36,18,6,Indonesia,1996WS,3,2,5,5,118,1,9,1,1996-10-29 00:00:00,1996-11-02 00:00:00,1996-06-05 00:00:00,2014-07-15 15:34:44.513283,3363726,1,5,8.5,3.3,3,128380,79,60,IRIS 313-10946,5,11,15,2,58,3,42,4,1,2.3,Y,60,IDN,2,1,4,33,A,1,1,5,10,20,1,1,40,3,O.SDB,MMG::RGC25019-1,25019,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,4056270,Tropical japonica,8,18,7,3
2011-05-01 00:00:00,20,10,61,80,5,60,3,60,BA84,60,12,36,18,6,Indonesia,1996WS,7,2,5,7,175,2,17,9,1996-10-29 00:00:00,1996-11-02 00:00:00,1996-06-05 00:00:00,2014-07-15 15:34:44.513283,3363881,1,5,8.8,2.6,2.2,127602,99,60,IRIS 313-10791,5,11,18,2,62,4,54,4,1,1.7,Y,60,IDN,2,1,3,29,A,1,9,5,10,41,2,1,20,3,O.SDB,MMGSR::RGC18187-1,18187,O. sativa,O. sativa,7,S,PHL,288,AV,ind3,ind3,4056343,Indica,8,18,7,3
2011-05-01 00:00:00,20,80,61,80,5,60,3,60,BH38,61,14,42,20,8,Indonesia,1996WS,3,2,5,5,124,2,15,3,1996-10-29 00:00:00,1996-11-02 00:00:00,1996-06-05 00:00:00,2014-07-15 15:34:44.513283,3363276,1,7,10.4,3,2.7,128385,101,41,IRIS 313-11396,7,11,14,2,54,3,52,4,1,1.4,Y,60,IDN,2,1,3,30,A,1,8,7,10,28,1,1,80,3,O.SDB,MS::RGC48758-1,48758,O. sativa,O. sativa,5,S,PHL,288,AV,trop,trop1,4056100,Tropical japonica,9,21,9,3
2011-05-01 00:00:00,20,10,61,80,5,60,3,60,BA85,60,12,36,18,6,Indonesia,1996WS,3,1,4,7,159,2,17,7,1996-10-29 00:00:00,1996-11-02 00:00:00,1996-06-05 00:00:00,2014-07-15 15:34:44.513283,3363880,1,5,8.5,3.2,2.6,127613,115,60,IRIS 313-10792,7,11,23,2,68,4,54,4,1,1.8,Y,60,IDN,2,1,4,31,A,1,9,1,10,42,2,1,20,3,O.SDB,MDMG::RGC18220-1,18220,O. sativa,O. sativa,3,S,PHL,288,AV,ind3,ind3,4056342,Indica,8,18,7,3
2011-05-01 00:00:00,20,20,61,80,5,60,3,60,BG55,61,14,42,20,8,Indonesia,1996WS,3,2,6,5,129,2,17,3,1996-10-29 00:00:00,1996-11-02 00:00:00,1996-06-05 00:00:00,2014-07-15 15:34:44.513283,3363352,1,7,9.2,2.6,1.9,127613,108,60,IRIS 313-11320,3,11,15,2,78,4,20,4,1,1.9,Y,60,IDN,2,1,3,22,A,1,9,9,10,28,1,1,20,1,O.SDB,MDMG::RGC18220-1,43727,O. sativa,O. sativa,3,S,PHL,288,AV,ind3,ind3,4056342,Indica,9,21,9,3
2010-05-01 00:00:00,20,20,61,80,5,60,3,60,AH41,61,14,43,21,8,Indonesia,1990WS,1,2,6.3,6,139,2,15,1,1990-11-12 00:00:00,1990-11-15 00:00:00,1990-06-13 00:00:00,2014-07-15 15:34:44.513283,3305358,1,3,7.5,2.6,1.9,128537,156,60,IRIS 313-8493,5,11,24,2,55,3,42,4,1,1.5,Y,60,IDN,2,1,3,25,A,1,9,5,10,40,2,1,20,1,O.SDB,MLB::RGC66597-1,66597,O. sativa,O. sativa,5,S,PHL,288,AV,ind3,ind3,3060039,Indica,9,22,10,3
2010-05-01 00:00:00,20,80,61,80,5,63,3,84,BA86,60,12,36,18,6,Indonesia,1990WS,3,2,5,6,150,1,9,7,1990-11-12 00:00:00,1990-11-15 00:00:00,1990-06-13 00:00:00,2014-07-15 15:34:44.513283,3363879,1,5,7.8,3.6,2.5,132257,80,80,IRIS 313-10793,5,11,11,2,66,4,53,4,1,1.8,Y,60,IDN,2,1,4,33,A,1,1,1,10,38,2,1,80,3,O.SDB,MLB::RGC66597-1,18238,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,3060039,Tropical japonica,8,18,7,3
