acq_date,apco_rev_post,apco_rev_repro,auco_rev_veg,awco_rev,awpr_repro,blco_rev_veg,blpub_veg,blsco_rev_veg,box_code,cco_rev_veg,cnthph,cntnull,cntrep,cntveg,country_origin,cropyear,cuan_repro,cudi_code_repro,cudi_repro,cult_code_repro,cult_repro,cuno_code_repro,cuno_repro,cust_repro,date_head_1stflow,date_head_80,date_seed,date_update,dna_gid,endo,fla_repro,grlt,grwd,grwt100,gs_accno,hdg_80head,inco_rev_repro,iris_unique_id,la,ligco_rev_veg,liglt,ligsh,llt,llt_code,lpco_rev_post,lppub,lsen,lwd,mls_proc,noco_rev,ori_country,pa_repro,pex_repro,plt_code_post,plt_post,pop_code,psh,pth,pty,scco_rev,sdht,sdht_code,second_br_repro,slco_rev,sllt_code,sound_reid,sound_var,source_accno,species_coll,species_reid,spkf,spp_code,ss_country,ss_station,status_acc,subpopulation,subpopulation_v2,variety_gid,variety_type,wcnthph,wcntnull,wcntrep,wcntveg
2011-05-01 00:00:00,20,10,61,80,5,63,3,84,BA87,60,12,36,18,6,Indonesia,1990WS,3,2,5,7,151,2,13,1,1990-11-12 00:00:00,1990-11-15 00:00:00,1990-06-13 00:00:00,2014-07-15 15:34:44.513283,3363878,1,5,8.6,3,2.1,127624,88,60,IRIS 313-10794,5,11,21,2,69,4,53,4,1,1.8,Y,60,IDN,2,1,4,32,A,1,1,1,70,38,2,1,20,3,O.SDB,MMDMGM::RGC18245-1,18245,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,4056341,Tropical japonica,8,18,7,3
2010-11-01 00:00:00,20,10,61,80,5,60,3,60,AD29,60,12,36,18,6,Indonesia,1990WS,7,2,5,6,143,2,16,9,1990-11-12 00:00:00,1990-11-15 00:00:00,1990-06-13 00:00:00,2014-07-15 15:34:44.513283,3305483,1,5,9.1,2.7,2.5,126071,106,60,IRIS 313-8368,5,11,21,2,69,4,20,4,1,1.6,Y,60,IDN,2,1,3,30,A,1,9,1,10,40,2,1,20,3,O.SDB,MMDCDGRBLD::RGC18254-1,18254,O. sativa,O. sativa,3,S,PHL,288,AV,ind3,indx,3060157,Indica,8,18,7,3
2011-05-01 00:00:00,20,10,61,80,5,63,3,60,BA88,60,12,36,18,6,Indonesia,1990WS,3,1,4,4,97,1,9,1,1990-11-12 00:00:00,1990-11-15 00:00:00,1990-06-13 00:00:00,2014-07-15 15:34:44.513283,3363877,1,5,8.3,3.4,2.4,128389,71,60,IRIS 313-10795,5,11,12,2,48,3,20,4,1,2,Y,60,IDN,2,1,3,28,A,1,1,1,10,39,2,1,20,3,O.SDB,MLD::RGC18278-1,18278,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,4056340,Tropical japonica,8,18,7,3
2011-05-01 00:00:00,20,10,61,80,5,63,3,60,BA89,60,12,36,18,6,Indonesia,1990WS,7,1,4,4,108,1,5,1,1990-11-12 00:00:00,1990-11-15 00:00:00,1990-06-13 00:00:00,2014-07-15 15:34:44.513283,3363876,1,5,9.2,3.2,2.4,128390,71,60,IRIS 313-10796,5,11,12,2,60,3,20,4,1,1.6,Y,60,IDN,2,1,3,29,A,1,1,1,10,42,2,1,20,3,O.SDB,MLG::RGC18282-1,18282,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,4056339,Tropical japonica,8,18,7,3
2011-05-01 00:00:00,20,10,61,20,1,60,3,60,BC54,60,12,36,18,6,Indonesia,1990WS,1,2,5,6,146,2,13,9,1990-11-12 00:00:00,1990-11-15 00:00:00,1990-06-13 00:00:00,2014-07-15 15:34:44.513283,3363725,1,5,8.3,3.2,2.7,127643,108,60,IRIS 313-10947,5,11,18,2,71,4,20,4,1,1.5,Y,60,IDN,2,1,3,29,A,1,5,1,10,28,1,1,20,3,O.SDB,NM::RGC25035-1,25035,O. sativa,O. sativa,5,S,PHL,288,AV,ind3,ind3,4056269,Indica,8,18,7,3
2011-05-01 00:00:00,20,10,61,20,1,63,3,60,BA90,60,12,36,18,6,Indonesia,1990WS,3,2,5,7,153,2,15,7,1990-11-12 00:00:00,1990-11-15 00:00:00,1990-06-13 00:00:00,2014-07-15 15:34:44.513283,3363875,1,5,9.8,2.7,2.7,132357,115,60,IRIS 313-10797,5,11,22,2,65,4,54,4,1,1.6,Y,60,IDN,2,1,3,29,A,1,9,1,10,53,2,1,20,3,O.SDB,NM::RGC25035-1,18320,O. sativa,O. sativa,3,S,PHL,288,AV,ind3,ind3,4056269,Indica,8,18,7,3
2011-05-01 00:00:00,80,80,61,20,1,85,3,81,AH62,61,15,44,21,8,Indonesia,1993WS,1,2,5,4,153,2,15,3,1993-11-17 00:00:00,1993-11-19 00:00:00,1993-07-14 00:00:00,2014-07-15 15:34:44.513283,3305138,1,5,7.6,2.4,1.4,132357,128,41,IRIS 313-8713,3,84,22,2,65,4,42,4,5,1.6,Y,60,IDN,2,1,3,29,A,1,9,5,10,53,2,1,20,3,O.SDB,NM::RGC25035-1,66603,O. sativa,O. sativa,5,S,PHL,288,AV,ind3,ind3,4056269,Indica,9,21,9,3
2011-05-01 00:00:00,80,20,61,20,1,60,3,60,AD46,61,14,42,20,8,Indonesia,1993WS,3,2,5,6,148,2,18,3,1993-11-17 00:00:00,1993-11-19 00:00:00,1993-07-14 00:00:00,2014-07-15 15:34:44.513283,3305315,1,7,8.3,2.7,1.8,132357,124,60,IRIS 313-8536,1,11,23,2,73,4,20,2,5,1.8,Y,60,IDN,2,1,4,31,A,1,9,5,10,50,2,1,20,3,O.SDB,NM::RGC25035-1,43489,O. sativa,O. sativa,5,S,PHL,288,AV,ind3,ind3,4056269,Indica,9,21,9,3
2011-05-01 00:00:00,80,80,61,20,1,89,3,84,BA91,60,12,36,18,6,Indonesia,1993WS,3,1,4,4,106,1,9,1,1993-11-17 00:00:00,1993-11-19 00:00:00,1993-07-14 00:00:00,2014-07-15 15:34:44.513283,3363874,1,5,6.9,3.5,2.2,132357,80,80,IRIS 313-10798,1,11,10,2,60,3,54,2,1,1.8,Y,60,IDN,2,1,3,28,A,1,1,1,10,34,2,1,20,3,O.SDB,NM::RGC25035-1,18328,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,4056269,Tropical japonica,8,18,7,3
2011-05-01 00:00:00,80,10,61,20,1,63,3,60,BC60,60,12,36,18,6,Indonesia,1993WS,3,2,6,6,148,2,12,7,1993-11-17 00:00:00,1993-11-19 00:00:00,1993-07-14 00:00:00,2014-07-15 15:34:44.513283,3363719,1,5,8.6,2.9,2.1,128417,103,60,IRIS 313-10953,1,11,15,2,75,4,42,2,1,2.3,Y,60,IDN,2,1,3,26,A,1,5,5,10,18,1,1,20,3,O.SDB,PDBMGCMG::RGC25469-1,25469,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,4056265,Tropical japonica,8,18,7,3
2011-05-01 00:00:00,80,52,61,52,9,60,3,60,AN78,61,14,42,20,8,Indonesia,1993WS,3,2,5,7,158,2,20,3,1993-11-17 00:00:00,1993-11-19 00:00:00,1993-07-14 00:00:00,2014-07-15 15:34:44.513283,3363175,1,5,9.3,3.6,2.6,128417,124,60,IRIS 313-11497,4,11,22,2,80,4,42,4,1,1.3,Y,60,IDN,2,1,3,24,A,1,1,3,10,32,2,1,70,3,O.SDB,PDBMGCMG::RGC25469-1,54252,O. sativa,O. sativa,3,S,PHL,288,AV,ind2,ind2,4056265,Japonica,9,21,9,3
2011-05-01 00:00:00,80,80,80,52,9,60,3,60,BC50,80,12,36,18,6,Indonesia,1993WS,3,2,5,6,139,3,22,9,1993-11-17 00:00:00,1993-11-19 00:00:00,1993-07-14 00:00:00,2014-07-15 15:34:44.513283,3363729,1,5,7.7,2.9,2.3,128417,143,60,IRIS 313-10943,4,11,23,2,71,4,20,4,1,1.8,Y,60,IDN,2,1,3,21,A,1,5,5,10,19,1,1,20,3,O.SDB,PDBMGCMG::RGC25469-1,24757,O. sativa,O. sativa,3,S,PHL,288,AV,ind3,ind3,4056265,Indica,8,18,7,3
2011-05-01 00:00:00,80,10,61,52,9,60,3,60,BC61,60,12,36,18,6,Indonesia,1993WS,3,2,5,7,154,2,14,9,1993-11-17 00:00:00,1993-11-19 00:00:00,1993-07-14 00:00:00,2014-07-15 15:34:44.513283,3363718,1,5,8.4,3.2,3,127700,115,60,IRIS 313-10954,4,11,23,2,73,4,20,4,1,2,Y,60,IDN,2,1,4,32,A,1,5,5,10,24,1,1,20,3,O.SDB,PDGRMDL1::RGC25493-1,25493,O. sativa,O. sativa,3,S,PHL,288,AV,ind3,ind3,4056264,Indica,8,18,7,3
2011-05-01 00:00:00,80,20,61,20,9,63,3,60,AN79,61,14,42,20,8,Indonesia,1993WS,3,2,5,6,141,2,20,1,1993-11-17 00:00:00,1993-11-19 00:00:00,1993-07-14 00:00:00,2014-07-15 15:34:44.513283,3363174,1,7,9.5,3.7,3,132023,133,60,IRIS 313-11498,2,11,25,2,71,4,20,4,1,2.1,Y,60,IDN,2,1,4,34,A,1,1,5,80,31,2,1,20,3,O.SDB,PDGRMDL1::RGC25493-1,54266,O. sativa,O. sativa,5,S,PHL,288,AV,trop,trop1,4056264,Temperate japonica,9,21,9,3
2011-05-01 00:00:00,80,80,80,20,9,60,3,84,BG47,80,14,42,20,8,Indonesia,1993WS,3,2,5,6,145,2,16,9,1993-11-17 00:00:00,1993-11-19 00:00:00,1993-07-14 00:00:00,2014-07-15 15:34:44.513283,3363360,1,3,7.7,3,1.3,132023,128,41,IRIS 313-11312,1,84,20,2,69,4,82,4,5,1.7,Y,60,IDN,2,1,3,26,A,1,9,5,10,48,2,1,80,1,O.SDB,PDGRMDL1::RGC25493-1,43496,O. sativa,O. sativa,5,S,PHL,288,AV,ind3,ind3,4056264,Indica,9,21,9,3
2011-05-01 00:00:00,80,10,61,20,9,60,3,60,BC62,60,12,36,18,6,Indonesia,1993WS,3,1,4,6,143,2,13,9,1993-11-17 00:00:00,1993-11-19 00:00:00,1993-07-14 00:00:00,2014-07-15 15:34:44.513283,3363717,1,5,5.9,3,1.6,127702,108,60,IRIS 313-10955,1,11,14,2,60,3,20,4,1,1.5,Y,60,IDN,2,7,3,25,A,1,5,5,10,20,1,1,20,3,O.SDB,PDF::RGC25532-1,25532,O. sativa,O. sativa,3,S,PHL,288,AV,ind3,ind3,4056263,Indica,8,18,7,3
2011-05-01 00:00:00,80,20,61,20,9,63,3,60,BG48,61,14,42,20,8,Indonesia,1993WS,3,2,5,4,105,2,10,1,1993-11-17 00:00:00,1993-11-19 00:00:00,1993-07-14 00:00:00,2014-07-15 15:34:44.513283,3363359,1,7,8.2,3.8,2.2,128420,102,60,IRIS 313-11313,1,11,20,2,53,3,20,2,1,2,Y,60,IDN,2,3,3,26,A,1,9,5,10,26,1,1,20,3,O.SDB,PDRMD::RGC43515-1,43515,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,4056119,Tropical japonica,9,21,9,3
2010-11-01 00:00:00,80,80,61,20,9,63,3,60,AK58,61,14,42,20,8,Indonesia,1993WS,3,2,5,4,104,2,13,3,1993-11-17 00:00:00,1993-11-19 00:00:00,1993-07-14 00:00:00,2014-07-15 15:34:44.513283,3304986,1,5,8,3.4,2.4,126345,100,41,IRIS 313-8865,3,11,10,2,61,4,90,4,1,1.4,Y,60,IDN,2,7,2,18,A,1,9,5,10,22,1,1,20,1,O.SDB,PDSF::RGC48803-1,48803,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,3059688,Tropical japonica,9,21,9,3
2010-11-01 00:00:00,80,80,61,20,9,60,3,60,AS20,61,15,44,21,8,Indonesia,1991WS,7,2,6,6,136,2,17,3,1991-10-30 00:00:00,1991-11-03 00:00:00,1991-06-26 00:00:00,2014-07-15 15:34:44.513283,3362770,1,5,8.2,2.6,1.8,132287,131,41,IRIS 313-11904,3,11,17,2,60,3,42,2,5,1.4,Y,81,IDN,2,3,3,24,A,1,9,7,10,25,1,1,20,1,O.SDB,PDSF::RGC48803-1,73762,O. sativa,O. sativa,3,S,PHL,288,AV,ind3,ind3,3059688,Indica,9,22,10,3
2010-11-01 00:00:00,80,80,61,70,9,60,3,84,AN80,61,14,42,20,8,Indonesia,1991WS,3,2,5,4,95,1,7,3,1991-10-30 00:00:00,1991-11-03 00:00:00,1991-06-26 00:00:00,2014-07-15 15:34:44.513283,3363173,1,7,8.4,3.1,2.8,132024,68,84,IRIS 313-11499,4,11,15,2,43,3,42,4,3,1.5,Y,81,IDN,2,1,3,30,A,1,2,5,10,43,2,1,20,3,O.SDB,PDSF::RGC48803-1,54295,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,3059688,Indica,9,21,9,3
2011-05-01 00:00:00,80,80,61,80,5,60,3,84,BD17,60,12,36,18,6,Indonesia,1991WS,3,2,5,5,129,1,9,7,1991-10-30 00:00:00,1991-11-03 00:00:00,1991-06-26 00:00:00,2014-07-15 15:34:44.513283,3363669,1,5,9.2,3.1,2.4,127918,89,80,IRIS 313-11003,4,11,20,2,67,4,90,4,1,1.7,Y,81,IDN,2,1,3,29,A,1,5,1,10,29,1,1,80,3,O.SDB,PMD::RGC27254-1,27254,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,4056239,Tropical japonica,8,18,7,3
2011-05-01 00:00:00,80,80,61,40,5,60,3,60,BA92,60,12,36,18,6,Indonesia,1991WS,3,2,5,5,118,2,11,1,1991-10-30 00:00:00,1991-11-03 00:00:00,1991-06-26 00:00:00,2014-07-15 15:34:44.513283,3363873,1,5,8.6,3.8,3.1,127704,88,60,IRIS 313-10799,4,11,20,2,67,4,20,4,1,1.8,Y,81,IDN,2,1,4,34,A,1,1,1,10,34,2,1,20,3,O.SDB,PMG::RGC18418-1,18418,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,4056338,Tropical japonica,8,18,7,3
2011-05-01 00:00:00,80,10,61,20,5,60,3,60,BD18,60,12,36,18,6,Indonesia,1991WS,3,2,5,6,145,2,13,7,1991-10-30 00:00:00,1991-11-03 00:00:00,1991-06-26 00:00:00,2014-07-15 15:34:44.513283,3363668,1,5,9,3.4,3.1,128423,89,60,IRIS 313-11004,4,11,17,2,60,3,20,4,1,1.6,Y,81,IDN,2,1,4,34,A,1,1,5,70,26,1,1,20,3,O.SDB,PSMGL::RGC27297-1,27297,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,4056238,Tropical japonica,8,18,7,3
2011-05-01 00:00:00,80,80,61,80,5,60,3,60,BD15,60,12,36,18,6,Indonesia,1991WS,3,2,5,6,136,1,9,7,1991-10-30 00:00:00,1991-11-03 00:00:00,1991-06-26 00:00:00,2014-07-15 15:34:44.513283,3363671,2,7,9.9,3,2.6,128421,89,60,IRIS 313-11001,4,11,15,2,59,3,80,4,1,1.6,Y,81,IDN,2,1,3,28,A,1,5,1,70,28,1,1,80,3,O.SDB,PDSBD::RGC27222-1,27222,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,4056241,Tropical japonica,8,18,7,3
2012-05-01 00:00:00,80,10,61,20,5,63,3,60,BA93,60,12,36,18,6,Indonesia,1991WS,7,1,4,7,154,2,14,7,1991-10-30 00:00:00,1991-11-03 00:00:00,1991-06-26 00:00:00,2014-07-15 15:34:44.513283,3363872,1,5,10.1,2.7,2.9,128127,115,60,IRIS 313-10800,4,11,13,2,66,4,20,4,1,1.6,Y,81,IDN,2,1,4,33,A,1,5,1,10,26,1,1,20,3,O.SDB,PLDMLD::RGC18426-2,18426,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,4055178,Japonica,8,18,7,3
2012-05-01 00:00:00,80,80,61,80,5,63,3,60,BB1,60,12,36,18,6,Indonesia,1991WS,3,1,4,6,143,2,13,1,1991-10-30 00:00:00,1991-11-03 00:00:00,1991-06-26 00:00:00,2014-07-15 15:34:44.513283,3363871,1,7,8.9,3.2,3.2,132378,115,60,IRIS 313-10801,4,11,19,2,57,3,20,4,1,2,Y,81,IDN,2,1,4,35,A,1,5,1,10,39,2,1,20,3,O.SDB,PLDMLD::RGC18426-2,18456,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,4055178,Japonica,8,18,7,3
2012-05-01 00:00:00,20,20,61,80,5,60,3,60,AS87,61,15,44,21,8,Indonesia,1993WS,5,2,4,6,143,2,13,1,1993-11-08 00:00:00,1993-11-10 00:00:00,1993-07-14 00:00:00,2014-07-15 15:34:44.513283,3362703,2,7,10.9,3.1,3.2,132029,119,41,IRIS 313-11971,4,11,19,2,57,4,20,2,1,2,Y,60,IDN,2,1,4,35,A,1,1,9,10,39,2,1,20,1,O.SDB,PLDMLD::RGC18426-2,77601,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,4055178,Japonica,9,21,9,3
2012-05-01 00:00:00,80,80,61,80,5,60,3,60,BC55,61,15,44,21,8,Indonesia,2001WS,5,2,4,7,143,2,13,3,2001-09-12 00:00:00,2001-09-17 00:00:00,2001-05-28 00:00:00,2005-09-01 00:00:00,3363724,1,7,8.5,2.7,2.3,132363,112,84,IRIS 313-10948,5,11,19,2,57,5,91,4,3,2,Y,60,IDN,2,1,4,35,A,1,5,9,10,39,2,1,20,3,O.SDB,PLDMLD::RGC18426-2,25074,O. sativa,O. sativa,3,S,PHL,288,AV,admx,admix,4055178,Intermediate type,9,21,9,3
2012-05-01 00:00:00,20,20,61,80,5,60,3,60,AS21,61,15,44,21,8,Indonesia,1991WS,7,2,5,5,112,3,23,3,1991-11-03 00:00:00,1991-11-06 00:00:00,1991-06-26 00:00:00,2005-09-01 00:00:00,3362769,1,3,8.3,2.6,2,132414,134,41,IRIS 313-11905,3,11,18,2,41,3,20,3,7,1.5,Y,60,IDN,2,3,3,22,A,1,9,7,10,27,1,1,20,1,O.SDB,PLDMLD::RGC18426-2,73778,O. sativa,O. sativa,5,S,PHL,288,AV,ind3,ind3,4055178,Indica,9,22,10,3
2012-05-01 00:00:00,20,20,61,80,5,63,3,60,BG49,61,14,42,20,8,Indonesia,1991WS,3,2,5,6,134,2,15,1,1991-11-03 00:00:00,1991-11-06 00:00:00,1991-06-26 00:00:00,2005-09-01 00:00:00,3363358,1,5,9.6,3,2.2,132379,120,60,IRIS 313-11314,1,11,20,2,64,4,20,2,1,1.5,Y,60,IDN,2,1,3,30,A,1,9,5,10,47,2,1,20,3,O.SDB,PLDMLD::RGC18426-2,43538,O. sativa,O. sativa,5,S,PHL,288,AV,trop,trop1,4055178,Tropical japonica,9,21,9,3
2012-05-01 00:00:00,20,20,61,80,5,60,3,60,BG50,61,14,42,20,8,Indonesia,1991WS,3,2,5,6,143,2,15,5,1991-11-03 00:00:00,1991-11-06 00:00:00,1991-06-26 00:00:00,2005-09-01 00:00:00,3363357,1,7,9,2.8,2.3,128131,120,41,IRIS 313-11315,3,11,24,2,70,4,20,2,3,1.4,Y,60,IDN,2,1,3,21,A,1,9,5,10,47,2,1,20,3,O.SDB,PMDCLMG::RGC43542-2,43542,O. sativa,O. sativa,3,S,PHL,288,AV,ind3,ind3,4054964,Indica,9,21,9,3
2012-05-01 00:00:00,20,10,61,20,5,63,3,60,BB2,60,12,36,18,6,Indonesia,1991WS,7,2,5,6,138,2,14,1,1991-11-03 00:00:00,1991-11-06 00:00:00,1991-06-26 00:00:00,2005-09-01 00:00:00,3363870,1,7,7.8,3.7,2.7,128131,106,60,IRIS 313-10802,3,11,22,2,65,4,20,2,1,2,Y,60,IDN,2,1,4,34,A,1,1,1,10,32,2,1,20,3,O.SDB,PMDCLMG::RGC43542-2,18484,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,4054964,Japonica,8,18,7,3
2010-11-01 00:00:00,20,80,61,40,1,63,3,60,AK46,60,11,35,18,6,Indonesia,1991WS,3,2,5,4,108,2,13,7,1991-11-03 00:00:00,1991-11-06 00:00:00,1991-06-26 00:00:00,2005-09-01 00:00:00,3305415,1,3,8.7,3.2,2.6,126307,120,60,IRIS 313-8436,3,11,18,2,52,3,42,2,1,1.6,Y,60,IDN,2,1,4,34,A,1,5,1,10,35,2,1,40,3,O.SDB,PCDMS::RGC18487-1,18487,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,3060094,Tropical japonica,8,18,7,3
2010-11-01 00:00:00,20,10,61,20,1,63,3,60,BB3,60,12,36,18,6,Indonesia,1991WS,3,2,5,7,162,2,13,7,1991-11-03 00:00:00,1991-11-06 00:00:00,1991-06-26 00:00:00,2005-09-01 00:00:00,3363869,1,5,8.4,3.3,2.4,126307,99,60,IRIS 313-10803,3,11,18,2,65,4,54,2,1,2.1,Y,60,IDN,2,1,4,35,A,1,5,1,10,34,2,1,20,5,O.SDB,PCDMS::RGC18487-1,18494,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,3060094,Japonica,8,18,7,3
2009-12-01 00:00:00,20,80,61,80,5,60,3,84,AB53,60,12,36,18,6,Indonesia,1991WS,1,2,6,5,129,2,10,9,1991-11-03 00:00:00,1991-11-06 00:00:00,1991-06-26 00:00:00,2005-09-01 00:00:00,3305527,2,5,8.9,3.4,2.7,121474,116,80,IRIS 313-8324,3,11,18,2,62,4,20,2,1,1.9,Y,60,IDN,2,1,3,29,A,1,5,1,10,34,2,1,20,3,O.SDB,PMDM::RGC8193-1,8193,O. sativa,O. sativa,5,S,PHL,288,AV,admx,admix,3060196,Tropical japonica, Admx,8,18,7,3
2011-05-01 00:00:00,20,20,61,80,5,63,3,60,AS76,61,14,43,21,8,Indonesia,1990WS,1,2,5,2,58,3,27,1,1990-08-20 00:00:00,1990-08-23 00:00:00,1990-05-28 00:00:00,2005-09-01 00:00:00,3362714,1,1,9.4,2.5,2.3,127740,88,41,IRIS 313-11960,3,11,15,2,38,2,20,4,5,1.1,Y,60,IDN,2,7,3,25,A,1,9,5,10,40,2,1,20,1,O.SDB,PRMG::RGC76983-1,76983,O. sativa,O. sativa,3,S,PHL,288,AV,ind1,ind1B,4055601,Indica,9,22,10,3
2011-05-01 00:00:00,20,80,61,80,5,63,3,60,BB4,60,12,36,18,6,Indonesia,1990WS,1,1,4,5,126,2,19,7,1990-08-20 00:00:00,1990-08-23 00:00:00,1990-05-28 00:00:00,2005-09-01 00:00:00,3363868,1,5,7.8,2.1,2.2,127740,115,60,IRIS 313-10804,3,11,19,2,53,3,53,4,1,1.9,Y,60,IDN,2,1,3,30,A,1,5,1,10,30,2,1,20,3,O.SDB,PRMG::RGC76983-1,18512,O. sativa,O. sativa,3,S,PHL,288,AV,ind3,ind3,4055601,Indica,8,18,7,3
2011-05-01 00:00:00,20,80,61,80,5,63,3,84,BB5,60,12,36,18,6,Indonesia,1990WS,3,2,5,6,142,1,9,1,1990-08-20 00:00:00,1990-08-23 00:00:00,1990-05-28 00:00:00,2005-09-01 00:00:00,3363867,2,5,8.3,3.4,2.6,127746,99,60,IRIS 313-10805,3,11,21,2,55,3,20,4,1,2.1,Y,60,IDN,2,1,3,30,A,1,5,1,10,31,2,1,20,3,O.SDB,PL::RGC18519-1,18519,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,4056337,Japonica,8,18,7,3
2012-05-01 00:00:00,20,80,61,80,5,60,3,60,BD19,60,12,36,18,6,Indonesia,1990WS,3,2,5,5,129,2,16,9,1990-08-20 00:00:00,1990-08-23 00:00:00,1990-05-28 00:00:00,2005-09-01 00:00:00,3363667,2,5,9,3.4,2.6,128140,110,60,IRIS 313-11005,3,11,19,2,68,4,80,4,1,1.5,Y,60,IDN,2,1,3,24,A,1,9,1,80,21,1,1,20,3,O.SDB,PLDMG::RGC27380-2,27380,O. sativa,O. sativa,5,S,PHL,288,AV,trop,trop1,4055110,Japonica,8,18,7,3
2011-05-01 00:00:00,20,10,61,80,5,60,3,60,BD20,61,14,42,20,8,Indonesia,1990WS,1,2,5,7,155,2,16,3,1990-08-20 00:00:00,1990-08-23 00:00:00,1990-05-28 00:00:00,2005-09-01 00:00:00,3363666,1,5,8,3,2.6,127747,118,60,IRIS 313-11006,5,11,35,2,64,4,42,2,5,1.7,Y,60,IDN,2,1,3,26,A,1,1,5,10,46,2,1,20,3,O.SDB,PLRM::RGC27386-1,27386,O. sativa,O. sativa,3,S,PHL,288,AV,ind3,ind3,4056237,Indica,9,21,9,3
2010-05-01 00:00:00,20,10,61,80,5,60,3,60,AH64,60,12,36,18,6,Indonesia,1990WS,3,1,4,5,130,2,16,7,1990-08-20 00:00:00,1990-08-23 00:00:00,1990-05-28 00:00:00,2005-09-01 00:00:00,3305126,1,5,7.8,2.5,1.7,126262,117,41,IRIS 313-8725,5,11,18,2,61,4,53,2,1,1.7,Y,60,IDN,2,1,3,26,A,1,9,1,10,27,1,1,20,3,O.SDB,PLDBR::RGC27393-1,27393,O. sativa,O. sativa,3,S,PHL,288,AV,ind3,ind3,3059817,Indica,8,18,7,3
