acq_date,apco_rev_post,apco_rev_repro,auco_rev_veg,awco_rev,awpr_repro,blco_rev_veg,blpub_veg,blsco_rev_veg,box_code,cco_rev_veg,cnthph,cntnull,cntrep,cntveg,country_origin,cropyear,cuan_repro,cudi_code_repro,cudi_repro,cult_code_repro,cult_repro,cuno_code_repro,cuno_repro,cust_repro,date_head_1stflow,date_head_80,date_seed,date_update,dna_gid,endo,fla_repro,grlt,grwd,grwt100,gs_accno,hdg_80head,inco_rev_repro,iris_unique_id,la,ligco_rev_veg,liglt,ligsh,llt,llt_code,lpco_rev_post,lppub,lsen,lwd,mls_proc,noco_rev,ori_country,pa_repro,pex_repro,plt_code_post,plt_post,pop_code,psh,pth,pty,scco_rev,sdht,sdht_code,second_br_repro,slco_rev,sllt_code,sound_reid,sound_var,source_accno,species_coll,species_reid,spkf,spp_code,ss_country,ss_station,status_acc,subpopulation,subpopulation_v2,variety_gid,variety_type,wcnthph,wcntnull,wcntrep,wcntveg
2012-05-01 00:00:00,20,80,61,80,5,60,3,84,BD21,60,12,36,18,6,Indonesia,1990WS,1,2,5,6,131,2,13,7,1990-08-20 00:00:00,1990-08-23 00:00:00,1990-05-28 00:00:00,2005-09-01 00:00:00,3363665,1,5,8.3,3.5,2.7,128141,110,80,IRIS 313-11007,5,11,22,2,65,4,20,2,1,1.9,Y,60,IDN,2,1,3,29,A,1,1,1,10,29,1,1,20,3,O.SDB,PLDBMG::RGC27397-2,27397,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,4055109,Japonica,8,18,7,3
2012-05-01 00:00:00,20,80,61,40,5,60,3,60,BD22,60,12,36,18,6,Indonesia,1990WS,3,1,4,6,150,2,11,7,1990-08-20 00:00:00,1990-08-23 00:00:00,1990-05-28 00:00:00,2005-09-01 00:00:00,3363664,1,7,9,3.2,2.8,128142,96,60,IRIS 313-11008,5,11,23,2,60,3,42,2,1,1.6,Y,60,IDN,2,1,3,28,A,1,5,1,10,31,2,1,70,3,O.SDB,PLDCMRM::RGC27400-2,27400,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,4055108,Japonica,8,18,7,3
2011-05-01 00:00:00,20,80,61,40,5,60,3,60,BD23,60,12,36,18,6,Indonesia,1990WS,3,1,4,6,133,2,11,9,1990-08-20 00:00:00,1990-08-23 00:00:00,1990-05-28 00:00:00,2005-09-01 00:00:00,3363663,1,5,9.8,3.2,2.8,127749,89,60,IRIS 313-11009,5,11,14,2,64,4,80,2,1,1.6,Y,60,IDN,2,1,3,29,A,1,9,5,70,29,1,1,80,3,O.SDB,PLDLF::RGC27403-1,27403,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,4056236,Tropical japonica,8,18,7,3
2011-05-01 00:00:00,20,20,61,20,1,60,3,60,AT89,61,15,44,21,8,Indonesia,1997WS,3,2,4,6,133,2,11,3,1997-09-08 00:00:00,1997-09-11 00:00:00,1997-06-04 00:00:00,2005-09-01 00:00:00,3362606,2,5,9.2,3.2,2.9,132262,99,60,IRIS 313-12068,5,11,14,2,64,4,20,5,5,1.6,Y,60,IDN,2,1,4,29,A,1,9,5,80,29,2,1,20,3,O.SDB,PLDLF::RGC27403-1,82674,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,4056236,Tropical japonica,9,21,9,3
2011-05-01 00:00:00,80,80,61,80,1,60,3,84,AT90,61,15,44,21,8,Indonesia,1997WS,3,2,4,5,133,2,11,3,1997-09-12 00:00:00,1997-09-15 00:00:00,1997-06-04 00:00:00,2005-09-01 00:00:00,3362605,2,1,9,2.3,2,128438,103,41,IRIS 313-12069,5,11,14,2,64,4,42,4,5,1.6,Y,60,IDN,2,1,4,29,A,1,9,5,10,29,2,1,20,3,O.SDB,PLDMS::RGC82676-1,82676,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,4055503,Tropical japonica,9,21,9,3
2011-05-01 00:00:00,20,10,61,20,7,61,3,60,AV75,61,15,44,21,8,Indonesia,2002WS,5,2,4,7,133,2,11,3,2002-11-20 00:00:00,2002-11-25 00:00:00,2002-06-06 00:00:00,2005-09-07 00:00:00,3362434,1,5,9.1,2.6,2.5,132294,172,60,IRIS 313-12240,5,11,14,2,64,4,54,4,3,1.6,Y,60,IDN,2,1,3,29,A,1,5,5,10,29,2,1,20,3,O.SDB,PLDMS::RGC82676-1,93615,O. sativa,O. sativa,3,S,PHL,288,AV,ind3,ind3,4055503,Indica,9,21,9,3
2011-05-01 00:00:00,20,10,61,20,7,60,3,60,AX54,60,12,35,17,6,Indonesia,2002WS,1,2,6,6,149,2,20,1,2002-11-20 00:00:00,2002-11-25 00:00:00,2002-06-06 00:00:00,2005-09-07 00:00:00,3364192,1,1,8.8,3.4,2.2,132365,127,60,IRIS 313-10480,5,11,21,2,64,4,42,4,9,1.7,Y,60,IDN,2,1,3,26,A,1,5,9,10,28,1,1,20,3,O.SDB,PLDMS::RGC82676-1,3630,O. sativa,O. sativa,3,S,PHL,288,AV,ind3,indx,4055503,Indica,8,18,7,3
2011-05-01 00:00:00,20,10,61,20,7,60,3,60,BD24,60,12,36,18,6,Indonesia,2002WS,3,1,4,6,141,2,15,9,2002-11-20 00:00:00,2002-11-25 00:00:00,2002-06-06 00:00:00,2005-09-07 00:00:00,3363662,1,5,8.1,2.6,1.9,127750,96,60,IRIS 313-11010,5,11,15,2,56,3,42,4,1,1.4,Y,60,IDN,2,1,4,31,A,1,9,1,10,29,1,1,20,3,O.SDB,PLDFD::RGC27426-1,27426,O. sativa,O. sativa,3,S,PHL,288,AV,ind3,ind3,4056235,Indica,8,18,7,3
2011-05-01 00:00:00,20,70,61,20,7,60,3,60,BC44,60,12,36,18,6,Indonesia,2002WS,3,2,5,7,151,2,19,9,2002-11-20 00:00:00,2002-11-25 00:00:00,2002-06-06 00:00:00,2005-09-07 00:00:00,3363735,2,3,7.8,3.4,2.5,127750,143,60,IRIS 313-10937,5,11,23,2,62,4,54,4,1,1.8,Y,60,IDN,2,1,3,23,A,1,5,5,10,25,1,1,20,3,O.SDB,PLDFD::RGC27426-1,24624,O. sativa,O. sativa,3,S,PHL,288,AV,ind3,ind3,4056235,Indica,8,18,7,3
2011-05-01 00:00:00,20,20,61,20,7,60,3,60,AI17,61,14,43,21,8,Indonesia,1990WS,3,2,6,5,116,2,13,1,1990-11-20 00:00:00,1990-11-23 00:00:00,1990-06-13 00:00:00,2005-09-07 00:00:00,3304541,1,5,7.2,3,2.2,131946,164,60,IRIS 313-9310,5,11,24,2,57,3,20,4,1,1.6,Y,60,IDN,2,1,3,25,A,1,9,5,10,34,2,1,20,1,O.SDB,PLDFD::RGC27426-1,66614,O. sativa,O. sativa,3,S,PHL,288,AV,ind3,ind3,4056235,Indica,9,22,10,3
2012-05-01 00:00:00,20,80,61,20,7,63,3,60,BC63,60,12,36,18,6,Indonesia,1990WS,3,2,5,6,134,2,13,7,1990-11-20 00:00:00,1990-11-23 00:00:00,1990-06-13 00:00:00,2005-09-07 00:00:00,3363716,2,5,8.1,3.3,2.8,128144,115,80,IRIS 313-10956,5,11,19,2,68,4,20,4,1,2,Y,60,IDN,2,1,3,28,A,1,5,1,10,12,1,1,20,3,O.SDB,PDSDL::RGC25636-2,25636,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,4055126,Japonica,8,18,7,3
2012-05-01 00:00:00,20,70,61,20,1,63,3,60,BB6,60,12,36,18,6,Indonesia,1990WS,3,1,4,7,154,2,17,9,1990-11-20 00:00:00,1990-11-23 00:00:00,1990-06-13 00:00:00,2005-09-07 00:00:00,3363866,1,5,8.9,2.8,2.2,128144,120,60,IRIS 313-10806,5,11,20,2,52,3,20,4,1,1.7,Y,60,IDN,2,1,3,24,A,1,5,1,10,29,1,1,20,3,O.SDB,PDSDL::RGC25636-2,18558,O. sativa,O. sativa,3,S,PHL,288,AV,ind3,ind3,4055126,Indica,8,18,7,3
2009-11-01 00:00:00,20,80,61,20,1,60,3,60,AE13,60,12,36,18,6,Indonesia,1990WS,7,2,5,5,126,2,20,7,1990-11-20 00:00:00,1990-11-23 00:00:00,1990-06-13 00:00:00,2005-09-07 00:00:00,3304895,1,5,7.5,2.7,1.8,125882,95,60,IRIS 313-8956,5,11,24,2,53,3,54,4,1,1.3,Y,60,IDN,2,1,3,26,A,1,9,5,10,16,1,1,20,3,O.SDB,RDMCRMDMG::RGC20098-1,20098,O. sativa,O. sativa,3,S,PHL,288,AV,ind3,ind3,3059603,Indica,8,18,7,3
2009-11-01 00:00:00,20,20,61,20,1,60,3,60,AG85,61,14,42,20,8,Indonesia,1990WS,4,2,5,6,143,2,19,5,1990-11-20 00:00:00,1990-11-23 00:00:00,1990-06-13 00:00:00,2005-09-07 00:00:00,3304578,1,3,8.1,2.7,1.8,125882,170,41,IRIS 313-9273,5,11,23,2,59,3,42,4,5,1.5,Y,60,IDN,2,1,2,20,A,1,5,5,10,46,2,2,20,1,O.SDB,RDMCRMDMG::RGC20098-1,57578,O. sativa,O. sativa,5,S,PHL,288,AV,ind3,ind3,3059603,Indica,9,21,9,3
2009-11-01 00:00:00,20,10,61,20,1,60,3,60,BB7,60,12,36,18,6,Indonesia,1990WS,3,1,4,6,149,2,14,7,1990-11-20 00:00:00,1990-11-23 00:00:00,1990-06-13 00:00:00,2005-09-07 00:00:00,3363865,1,5,8.6,2.7,2.3,125882,115,60,IRIS 313-10807,5,11,20,2,79,4,54,4,1,1.4,Y,60,IDN,2,1,3,29,A,1,9,1,10,30,2,2,20,3,O.SDB,RDMCRMDMG::RGC20098-1,18595,O. sativa,O. sativa,3,S,PHL,288,AV,ind3,ind3,3059603,Indica,8,18,7,3
2009-11-01 00:00:00,20,10,61,20,1,63,3,60,AZ79,60,12,36,18,6,Indonesia,1990WS,1,1,4,3,83,2,17,1,1990-11-20 00:00:00,1990-11-23 00:00:00,1990-06-13 00:00:00,2005-09-07 00:00:00,3363980,1,1,8.8,2.8,2.7,132367,143,60,IRIS 313-10692,5,11,27,2,48,3,54,4,1,1.9,Y,60,IDN,2,9,3,23,A,1,5,1,10,26,1,2,20,3,O.SDB,RDMCRMDMG::RGC20098-1,13652,O. sativa,O. sativa,3,S,PHL,288,AV,ind3,ind3,3059603,Indica,8,18,7,3
2011-05-01 00:00:00,20,80,61,80,1,63,3,60,BC64,60,12,36,18,6,Indonesia,1990WS,3,2,5,5,127,2,13,7,1990-11-20 00:00:00,1990-11-23 00:00:00,1990-06-13 00:00:00,2005-09-07 00:00:00,3363715,1,5,9,2.8,2.1,128446,108,60,IRIS 313-10957,5,11,15,2,65,4,53,4,1,2.1,Y,60,IDN,2,1,3,26,A,1,5,1,10,13,1,3,80,3,O.SDB,RMGCFL::RGC25640-1,25640,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,4056262,Tropical japonica,8,18,7,3
2011-05-01 00:00:00,20,80,61,80,1,60,3,84,BG51,60,14,42,20,8,Indonesia,1990WS,3,2,5,6,141,2,15,6,1990-11-20 00:00:00,1990-11-23 00:00:00,1990-06-13 00:00:00,2005-09-07 00:00:00,3363356,1,5,6.7,2.9,1.6,128446,140,41,IRIS 313-11316,1,84,26,2,70,4,20,3,1,1.5,Y,60,IDN,2,1,3,23,A,1,1,5,10,32,2,1,20,1,O.SDB,RMGCFL::RGC25640-1,43563,O. sativa,O. sativa,5,S,PHL,288,AV,ind3,ind3,4056262,Indica,9,21,9,3
2012-05-01 00:00:00,20,10,61,80,1,60,3,60,BB8,60,12,36,18,6,Indonesia,1990WS,3,2,5,7,162,2,11,7,1990-11-20 00:00:00,1990-11-23 00:00:00,1990-06-13 00:00:00,2005-09-07 00:00:00,3363864,1,5,9.2,3.4,2.9,128147,99,60,IRIS 313-10808,1,11,18,2,62,4,20,3,1,1.9,Y,60,IDN,2,1,4,34,A,1,5,1,10,41,2,1,20,3,O.SDB,RMD::RGC18608-2,18608,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,4055176,Japonica,8,18,7,3
2009-11-01 00:00:00,20,10,61,80,1,60,3,60,AD79,60,12,36,18,6,Indonesia,1990WS,3,2,5,6,149,2,18,9,1990-11-20 00:00:00,1990-11-23 00:00:00,1990-06-13 00:00:00,2005-09-07 00:00:00,3305039,1,5,7.9,3.1,2.3,126160,122,60,IRIS 313-8812,1,11,22,2,66,4,54,3,1,1.5,Y,60,IDN,2,1,4,32,A,1,5,1,10,26,1,1,20,3,O.SDB,RL::RGC14623-1,14623,O. sativa,O. sativa,3,S,PHL,288,AV,ind3,ind3,3059737,Aus/boro,8,18,7,3
2010-05-01 00:00:00,20,10,61,80,1,60,3,60,AD72,60,12,36,18,6,Indonesia,1990WS,3,2,5,7,158,2,16,9,1990-11-20 00:00:00,1990-11-23 00:00:00,1990-06-13 00:00:00,2005-09-07 00:00:00,3305107,1,5,8.3,3,2.2,126266,94,60,IRIS 313-8744,1,11,20,2,73,4,20,3,1,1.5,Y,60,IDN,2,1,4,31,A,1,5,1,10,43,2,1,20,3,O.SDB,RML::RGC18624-1,18624,O. sativa,O. sativa,3,S,PHL,288,AV,ind3,ind3,3059800,Indica,8,18,7,3
2011-05-01 00:00:00,20,80,61,80,1,60,3,60,BC65,60,12,36,18,6,Indonesia,1990WS,3,2,5,5,129,2,10,7,1990-11-20 00:00:00,1990-11-23 00:00:00,1990-06-13 00:00:00,2005-09-07 00:00:00,3363714,1,7,9.4,2.3,1.8,128450,103,60,IRIS 313-10958,1,11,17,2,67,4,20,3,1,2.2,Y,60,IDN,2,1,3,29,A,1,5,5,10,15,1,1,80,3,O.SDB,RMCBLD::RGC25648-1,25648,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,4056261,Tropical japonica,8,18,7,3
2010-05-01 00:00:00,20,20,61,80,1,60,3,60,AC71,61,14,42,20,8,Indonesia,1990WS,3,2,5,7,161,2,16,3,1990-11-20 00:00:00,1990-11-23 00:00:00,1990-06-13 00:00:00,2005-09-07 00:00:00,3304612,1,5,10.1,3.3,2.9,126268,109,60,IRIS 313-9239,5,11,19,2,70,4,42,4,1,1.5,Y,60,IDN,2,1,3,23,A,1,1,5,10,48,2,1,80,3,O.SDB,RMBM::RGC43741-1,43741,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,3059355,Temperate japonica,9,21,9,3
2010-01-01 00:00:00,20,60,62,80,1,63,3,60,AD21,61,14,42,20,8,Indonesia,2009WS,1,2,5.6,7,88,2,17,9,2009-09-09 00:00:00,2009-09-11 00:00:00,2009-06-17 00:00:00,2014-07-14 17:10:47.199367,3303439,1,1,7.5,2.8,3,121103,85,60,IRIS 313-10412,3,11,13,3,38.8,4,20,4,7,1.3,Y,60,IDN,3,9,3,25.4,A,1,3,3,10,35,2,1,20,3,O.SDB,RR272-17-829::RGC117354-1,117354,O. sativa,O. sativa,4,S,PHL,288,AV,indx,indx,3058788,Indica,9,21,9,3
2012-05-01 00:00:00,20,20,61,80,1,60,3,60,BF6,61,14,42,20,8,Indonesia,2009WS,2,2,6,7,160,2,11,7,2009-09-09 00:00:00,2009-09-11 00:00:00,2009-06-17 00:00:00,2014-07-14 17:10:47.199367,3363494,1,5,9.8,3,2.8,128152,124,60,IRIS 313-11178,5,11,20,2,74,4,20,4,3,1.4,Y,60,IDN,2,3,3,30,A,1,2,5,10,57,2,1,20,3,O.SDB,RGCDM::RGC35446-2,35446,O. sativa,O. sativa,1,S,PHL,288,AV,ind3,ind3,4055042,Indica,9,21,9,3
2011-05-01 00:00:00,20,20,61,80,1,60,3,60,BE83,61,14,42,20,8,Indonesia,2009WS,2,1,4,3,73,2,17,1,2009-09-09 00:00:00,2009-09-11 00:00:00,2009-06-17 00:00:00,2014-07-14 17:10:47.199367,3363510,1,5,10.6,2.9,2.6,127775,88,60,IRIS 313-11162,1,11,27,2,58,3,20,4,1,1.5,Y,60,IDN,2,5,3,25,A,1,7,3,10,36,2,1,20,3,O.SDB,SBRM::RGC34630-1,34630,O. sativa,O. sativa,1,S,PHL,288,AV,ind1,ind1B,4056171,Indica,9,21,9,3
2010-11-01 00:00:00,20,80,61,80,1,63,3,60,AK64,61,14,42,20,8,Indonesia,2009WS,3,2,5,4,102,2,10,3,2009-09-09 00:00:00,2009-09-11 00:00:00,2009-06-17 00:00:00,2014-07-14 17:10:47.199367,3304381,1,5,7.9,2.9,2,126310,116,41,IRIS 313-9470,3,11,14,2,60,3,42,3,3,1.9,Y,60,IDN,2,1,3,26,A,1,8,5,70,28,1,1,80,3,O.SDB,SLFCS::RGC66630-1,66630,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,3059145,Tropical japonica,9,21,9,3
2012-05-01 00:00:00,20,80,61,20,5,63,3,60,BB9,60,12,36,18,6,Indonesia,2009WS,7,2,5,6,147,2,15,1,2009-09-09 00:00:00,2009-09-11 00:00:00,2009-06-17 00:00:00,2014-07-14 17:10:47.199367,3363863,1,5,8.2,3.5,2.7,128158,106,80,IRIS 313-10809,3,11,16,2,62,4,54,3,1,2.3,Y,60,IDN,2,1,3,30,A,1,5,1,10,32,2,1,20,3,O.SDB,SMFMGCMG::RGC18678-2,18678,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,4055175,Japonica,8,18,7,3
2012-05-01 00:00:00,80,80,62,20,5,60,3,84,AH32,61,12,36,18,6,Indonesia,2009WS,5,2,8.2,6,129,2,11,9,2009-11-17 00:00:00,2009-11-20 00:00:00,2009-06-17 00:00:00,2014-07-14 17:10:51.542552,3305394,1,5,6.5,2.9,2.5,128158,154,60,IRIS 313-8457,5,11,22,3,56.6,4,91,4,5,1.3,Y,60,IDN,4,5,3,23.6,A,1,3,5,10,39,2,2,80,3,O.SDB,SMFMGCMG::RGC18678-2,66631,O. sativa,O. sativa,4,S,PHL,288,AV,ind3,ind3,4055175,Indica,8,18,7,3
2012-05-01 00:00:00,80,10,61,20,1,63,3,60,BB10,60,12,36,18,6,Indonesia,2009WS,7,2,5,7,181,2,12,9,2009-11-17 00:00:00,2009-11-20 00:00:00,2009-06-17 00:00:00,2014-07-14 17:10:51.542552,3363862,1,5,9.6,3.3,2.7,128158,106,60,IRIS 313-10810,5,11,24,3,70,4,54,4,1,1.8,Y,60,IDN,4,1,3,27,A,1,5,1,10,44,2,2,20,3,O.SDB,SMFMGCMG::RGC18678-2,18724,O. sativa,O. sativa,3,S,PHL,288,AV,ind3,ind3,4055175,Indica,8,18,7,3
2011-05-01 00:00:00,80,80,61,20,1,60,3,60,AV76,61,15,36,21,8,Indonesia,2002WS,3,1,5,5,181,2,12,3,2002-09-16 00:00:00,2002-09-20 00:00:00,2002-06-06 00:00:00,2005-09-07 00:00:00,3362433,1,5,8.3,2.3,2.1,127793,106,60,IRIS 313-12241,5,11,24,2,70,4,20,4,3,1.8,Y,60,IDN,2,1,3,27,A,3,9,5,10,44,2,1,20,3,O.SDB,SMDMG::RGC93633-1,93633,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,4055349,Tropical japonica,8,18,7,3
2012-05-01 00:00:00,80,10,61,20,1,60,3,60,BB11,60,12,36,18,6,Indonesia,2002WS,3,1,4,6,146,2,18,7,2002-09-16 00:00:00,2002-09-20 00:00:00,2002-06-06 00:00:00,2005-09-07 00:00:00,3363861,1,5,8.7,3.4,2.9,128160,94,60,IRIS 313-10811,5,11,25,2,80,4,20,4,1,1.4,Y,60,IDN,2,1,3,28,A,3,1,5,10,40,2,1,20,3,O.SDB,SMFR::RGC18761-2,18761,O. sativa,O. sativa,3,S,PHL,288,AV,ind3,indx,4055174,Indica,8,18,7,3
2011-05-01 00:00:00,20,20,61,80,1,60,2,60,BA36,61,15,44,21,8,Indonesia,1991WS,3,2,5,3,72,1,6,1,1991-09-29 00:00:00,1991-10-02 00:00:00,1991-06-26 00:00:00,2005-09-07 00:00:00,3363929,1,3,7.5,2.9,2.7,128465,99,60,IRIS 313-10743,3,11,13,2,51,3,20,4,3,1.6,Y,60,IDN,2,3,3,23,A,1,9,5,50,19,1,1,20,1,O.SDB,SRG::RGC16565-1,16565,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,4056364,Tropical japonica,9,22,10,3
2011-05-01 00:00:00,20,10,61,20,5,60,3,84,AZ80,60,12,36,18,6,Indonesia,1991WS,1,2,6,5,127,2,11,1,1991-09-29 00:00:00,1991-10-02 00:00:00,1991-06-26 00:00:00,2005-09-07 00:00:00,3363979,1,7,8.9,3.3,3.6,132268,112,80,IRIS 313-10693,3,11,18,2,55,3,20,4,1,2.1,Y,60,IDN,2,1,4,33,A,1,1,1,10,39,2,1,20,5,O.SDB,SRG::RGC16565-1,13732,O. sativa,O. sativa,3,S,PHL,288,AV,trop,trop1,4056364,Japonica,8,18,7,3
2011-05-01 00:00:00,20,10,61,20,5,63,3,60,BB12,60,12,36,18,6,Indonesia,1991WS,3,2,5,7,164,2,13,7,1991-09-29 00:00:00,1991-10-02 00:00:00,1991-06-26 00:00:00,2005-09-07 00:00:00,3363860,1,5,8.2,2.8,2.1,132268,115,60,IRIS 313-10812,3,11,20,2,72,4,20,4,1,1.7,Y,60,IDN,2,1,4,31,A,1,5,1,10,38,2,1,20,3,O.SDB,SRG::RGC16565-1,18789,O. sativa,O. sativa,3,S,PHL,288,AV,ind3,ind3,4056364,Indica,8,18,7,3
2011-05-01 00:00:00,20,20,61,20,5,60,3,60,AH51,61,14,43,21,8,Indonesia,1990WS,1,2,6.3,6,136,2,17,1,1990-11-06 00:00:00,1990-11-09 00:00:00,1990-06-13 00:00:00,2005-09-07 00:00:00,3305243,1,5,9.1,2.6,2.6,132385,150,60,IRIS 313-8608,5,11,20,2,74,4,42,4,1,1.8,Y,60,IDN,2,1,3,27,A,1,9,5,10,38,2,1,20,3,O.SDB,SRG::RGC16565-1,66649,O. sativa,O. sativa,1,S,PHL,288,AV,ind3,ind3,4056364,Indica,9,22,10,3
2011-05-01 00:00:00,20,20,61,20,5,60,3,60,AI01,61,14,43,21,8,Indonesia,1990WS,1,2,7,5,128,2,16,1,1990-11-11 00:00:00,1990-11-15 00:00:00,1990-06-13 00:00:00,2005-09-07 00:00:00,3304753,1,5,6.9,2.9,1.6,132385,156,60,IRIS 313-9098,5,11,20,2,56,3,54,4,1,1.4,Y,60,IDN,2,1,3,27,A,1,9,5,10,36,2,1,20,1,O.SDB,SRG::RGC16565-1,66659,O. sativa,O. sativa,7,S,PHL,288,AV,ind3,ind3,4056364,Indica,9,22,10,3
2011-05-01 00:00:00,20,80,80,20,5,60,3,84,BF7,80,12,36,18,6,Indonesia,1990WS,3,2,5,5,118,2,12,9,1990-11-11 00:00:00,1990-11-15 00:00:00,1990-06-13 00:00:00,2005-09-07 00:00:00,3363493,1,7,8.1,3.2,2.5,127810,102,60,IRIS 313-11179,5,11,24,2,58,3,20,4,1,1.1,Y,60,IDN,2,1,3,26,A,1,9,5,10,53,2,1,80,3,O.SDB,SMFMLM::RGC35481-1,35481,O. sativa,O. sativa,5,S,PHL,288,AV,ind3,ind3,4056156,Indica,8,18,7,3
2012-05-01 00:00:00,20,20,61,20,1,61,3,60,BG52,61,14,42,20,8,Indonesia,1990WS,3,2,6,7,163,2,13,5,1990-11-11 00:00:00,1990-11-15 00:00:00,1990-06-13 00:00:00,2005-09-07 00:00:00,3363355,1,7,10.2,2.5,2.3,128167,117,60,IRIS 313-11317,5,11,21,2,75,4,20,4,5,1.9,Y,60,IDN,2,3,3,27,A,1,9,5,70,52,2,1,20,3,O.SDB,SRMDMG::RGC43645-2,43645,O. sativa,O. sativa,3,S,PHL,288,AV,ind3,ind3,4054963,Indica,9,21,9,3
2012-05-01 00:00:00,20,20,61,20,1,60,3,60,BB13,61,15,42,21,8,Indonesia,2002WS,5,2,6,7,163,3,13,3,2002-11-09 00:00:00,2002-11-11 00:00:00,2002-06-06 00:00:00,2005-09-07 00:00:00,3363859,1,5,8.6,2,1.9,128167,158,60,IRIS 313-10813,5,11,21,2,75,3,20,4,1,1.9,Y,60,IDN,2,1,3,27,A,1,5,5,10,52,2,1,20,3,O.SDB,SRMDMG::RGC43645-2,18800,O. sativa,O. sativa,3,S,PHL,288,AV,ind3,ind3,4054963,Indica,9,21,9,3
2012-05-01 00:00:00,20,10,61,20,1,60,3,60,BB14,60,12,36,18,6,Indonesia,2002WS,3,2,5,6,136,2,15,1,2002-11-09 00:00:00,2002-11-11 00:00:00,2002-06-06 00:00:00,2005-09-07 00:00:00,3363858,1,3,9.6,2.6,2.3,128163,115,60,IRIS 313-10814,5,11,25,2,64,4,20,4,1,2,Y,60,IDN,2,7,3,29,A,1,5,1,10,33,2,1,20,3,O.SDB,SBRS::RGC18816-2,18816,O. sativa,O. sativa,3,S,PHL,288,AV,ind3,ind3,4055172,Indica,8,18,7,3
